"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1966323,"March 31, 2021",Mississippi,Jackson,"953 W Porter St",1,0,N/A
1966289,"March 31, 2021",Michigan,"Garden City","30000 block of Windsor St",2,0,N/A
1966404,"March 31, 2021",Missouri,"Saint Louis (University City)","700 block of W Canterbury Rd",1,0,N/A
1965725,"March 30, 2021",Arizona,Mesa,"901 S Country Club Dr",1,0,N/A
1965196,"March 30, 2021",Maryland,"Hyattsville (Landover)","2300 Penbrook Cir",1,2,N/A
1965065,"March 30, 2021",Georgia,Macon,"2000 block of Oglesby Place",1,1,N/A
1966063,"March 30, 2021",Ohio,Cleveland,"Denison Ave and W 41st St",1,0,N/A
1965844,"March 30, 2021","New Mexico",Albuquerque,"1000 block of Louisiana Blvd SE",1,0,N/A
1965455,"March 30, 2021",Oklahoma,Mannford,"W 61st St S and S 369th W Ave",1,0,N/A
1965995,"March 30, 2021",Oklahoma,"Oklahoma City","201 N Shartel Ave",1,0,N/A
1965773,"March 30, 2021",Minnesota,"Saint Paul","1346 Arcade St",1,0,N/A
1971950,"March 30, 2021",Wisconsin,Kaukauna,"114 W Division St",1,0,N/A
1965114,"March 30, 2021",Georgia,Marietta,"1261 W Sandtown Rd",1,0,N/A
1966371,"March 30, 2021",Georgia,"Mount Zion","Bowdon Junction Rd",1,0,N/A
1965648,"March 30, 2021",Missouri,"Saint Louis (Berkeley)","8600 block of Stella Ave",1,0,N/A
1965511,"March 30, 2021",Missouri,"Saint Louis","11800 block of Iguana Ter",1,0,N/A
1965851,"March 30, 2021",Wisconsin,Beloit,"1100 block of W Grand Ave",1,0,N/A
1965090,"March 30, 2021",Virginia,Bristol,"2221 Euclid Ave",1,0,N/A
1965592,"March 30, 2021","New York",Bronx,"Bruckner Expy and E Tremont Ave",1,0,N/A
1966085,"March 30, 2021",California,"San Diego","43rd St",1,0,N/A
1965730,"March 30, 2021",Florida,"Cape Coral","900 Block of SE 16th Place",1,0,N/A
1964929,"March 30, 2021",Texas,Houston,"10000 Harwin Dr",1,0,N/A
1975597,"March 30, 2021",Pennsylvania,Philadelphia,"1900 block of E Westmorland St",1,0,N/A
1965847,"March 30, 2021","New Mexico",Albuquerque,"9270 Eagle Ranch Rd NW",1,0,N/A
1965790,"March 30, 2021",Florida,"Saint Petersburg","2216 18th Ave S",1,0,N/A
1965680,"March 30, 2021",Alabama,Birmingham,"1600 block of 13th Ave N",1,0,N/A
1965492,"March 30, 2021",Indiana,Indianapolis,"Lafayette Rd and I-65",1,0,N/A
1965208,"March 30, 2021",Maryland,Laurel,"9000 of Stebbing Way",1,0,N/A
1966235,"March 30, 2021",Virginia,Smithfield,"1201 Church St",1,0,N/A
1965872,"March 30, 2021",Texas,Dallas,"2900 block of Jerome St",1,0,N/A
1965837,"March 30, 2021",Connecticut,Hartford,"187 Westland St",1,0,N/A
1965816,"March 30, 2021",Georgia,"Lithia Springs","631 Thornton Rd",1,1,N/A
1965795,"March 30, 2021",Florida,"Saint Petersburg","Fargo St S and 13th Ave S",1,0,N/A
1964959,"March 30, 2021",Florida,Jacksonville,"6135 Youngerman Cir",1,0,N/A
1966375,"March 30, 2021",Illinois,Oswego,"800 block of Columbus Dr",1,0,N/A
1965549,"March 30, 2021",Indiana,Indianapolis,"4921 W 71st St",1,0,N/A
1965735,"March 30, 2021",Florida,"North Port","2200 block of Yancy St",1,0,N/A
1967035,"March 30, 2021",Washington,Wapato,"3100 block of S Wapato Rd",1,0,N/A
1965396,"March 30, 2021","South Carolina",Summerville,"527 Orangeburg Rd",1,2,N/A
1966346,"March 30, 2021",Oregon,Portland,"300 block of NE 131st Pl",1,1,N/A
1965686,"March 30, 2021",Mississippi,Jackson,"2800 block of Woodbine St",1,0,N/A
1966334,"March 30, 2021",Alabama,Bessemer,"700 block of Fields Ln",1,0,N/A
1965653,"March 30, 2021",Pennsylvania,York,"50 block of N Gotwalt St",1,0,N/A
1965924,"March 30, 2021",Kentucky,Winchester,"186 Spruce Court",2,0,N/A
1965358,"March 30, 2021",Louisiana,"New Orleans","Dwyer Rd and Downman Rd",1,0,N/A
1965579,"March 30, 2021",Washington,Kent,"10811 SE 239th Pl",1,0,N/A
1966006,"March 30, 2021",Oklahoma,Tulsa,"8100 block of E 65th Pl",1,1,N/A
1965864,"March 30, 2021","North Carolina",Salisbury,"800 Block of E Lafayette St",1,0,N/A
1965068,"March 29, 2021",California,Bakersfield,"30th St and Q St",1,0,N/A
1965265,"March 29, 2021",California,"San Francisco","24th St and Mission St",1,1,N/A
1964795,"March 29, 2021",Louisiana,"New Orleans","5900 block of Boeing St",1,0,N/A
1965569,"March 29, 2021","New York","New York (Manhattan)","E 107th St and 3rd Ave",1,0,N/A
1965478,"March 29, 2021","North Carolina",Charlotte,"6400 block of W Sugar Creek Rd",1,0,N/A
1964716,"March 29, 2021",Arkansas,"North Little Rock","1113 Healy St",1,0,N/A
1964246,"March 29, 2021",Tennessee,Memphis,"S 3rd St and E Brooks Rd",1,0,N/A
1965462,"March 29, 2021",Virginia,Chesterfield,"9400 block of Springhouse Dr",1,0,N/A
1964498,"March 29, 2021","New York",Rochester,"N Clinton Ave and Kappel Pl",1,0,N/A
1967522,"March 29, 2021",Texas,Hearne,"S San Jose St",1,0,N/A
1965203,"March 29, 2021",Maryland,"Upper Marlboro (Glenarden)","7900 block of Glenarden Pkwy",1,0,N/A
1964256,"March 29, 2021",California,"Los Angeles","8th St and Bixel St",1,0,N/A
1964768,"March 29, 2021",Pennsylvania,Philadelphia,"1455 Franklin Mills Cir",1,0,N/A
1964755,"March 29, 2021",Mississippi,Jackson,"3407 W Capitol St",1,0,N/A
1965103,"March 29, 2021",Georgia,Decatur,"2900 block of Laguna Dr",1,0,N/A
1965084,"March 29, 2021",Georgia,Decatur,"3324 Valley Brook Pl",1,0,N/A
1965174,"March 29, 2021",Kansas,"Garden City","800 block of E Pine St",1,0,N/A
1964192,"March 29, 2021",Wisconsin,Milwaukee,"1100 block of S 23rd St",1,0,N/A
1965119,"March 29, 2021",Virginia,Pulaski,"10th St NW and Randolph Ave",1,0,N/A
1964619,"March 29, 2021",California,"Santa Barbara","Eucalyptus Hill Rd",1,0,N/A
1967622,"March 29, 2021","New York",Buffalo,"50 block of C St",1,0,N/A
1965594,"March 29, 2021",Ohio,Cleveland,"5900 block of Hosmer Ave",1,0,N/A
1964080,"March 29, 2021",Illinois,Chicago,"2300 block of S Spaulding Ave",1,0,N/A
1965088,"March 29, 2021",Michigan,Flint,"3348 Flushing Rd",1,0,N/A
1964319,"March 29, 2021",Texas,"Corpus Christi","5815 Weber Rd",1,3,N/A
1964974,"March 29, 2021",California,Monrovia,"100 block of Los Angeles Ave",1,0,N/A
1965046,"March 29, 2021",California,"Desert Hot Springs","66400 block of 5th St",1,0,N/A
1965029,"March 29, 2021",Minnesota,Minneapolis,"418 13th Ave SW",1,1,N/A
1967238,"March 29, 2021","New Mexico",Petaca,NM-519,2,0,N/A
1965279,"March 29, 2021",Arizona,Tucson,"5700 block of E 12th St",1,0,N/A
1964689,"March 29, 2021",Ohio,Hamilton,"408 S 7th St",1,0,N/A
1965657,"March 29, 2021",Pennsylvania,Spartansburg,"24000 block of Cold Spring Rd",1,0,N/A
1965200,"March 29, 2021",Maryland,Suitland,"2300 block of Whitehall St",1,0,N/A
1964907,"March 29, 2021",Florida,Melbourne,"404 S Harbor City Blvd",1,0,N/A
1964480,"March 29, 2021",Texas,"San Antonio","8000 Oakdell Way",1,0,N/A
1965123,"March 29, 2021",Georgia,Atlanta,"3901 Campbellton Rd SW",1,0,N/A
1967076,"March 29, 2021",Texas,Houston,"3815 W Fuqua St",1,0,N/A
1964872,"March 29, 2021",Washington,"Spokane (Spokane Valley)","E 6th Ave and Sunderland Rd",1,0,N/A
1967030,"March 29, 2021","New York",Rochester,"Clifford Ave and Arbutus St",1,0,N/A
1964829,"March 29, 2021",Pennsylvania,"Saint Thomas (St Thomas)","7700 block of Cumberland Cir",1,0,N/A
1965665,"March 29, 2021","New Jersey","Jersey City","83 Bergen Ave",1,0,N/A
1966700,"March 29, 2021",Kentucky,Lewisburg,"KY-11 and KY-3170",1,0,N/A
1965633,"March 29, 2021",Missouri,"Saint Louis","1400 block of N Spring Ave",1,0,N/A
1964791,"March 29, 2021",Pennsylvania,Philadelphia,"1900 block of W Page St",1,0,N/A
1964788,"March 29, 2021",Alabama,Athens,"22000 block of New Garden Rd",1,0,N/A
1965637,"March 29, 2021",Missouri,"Saint Louis","5900 block of Dressell Ave",1,0,N/A
1964648,"March 28, 2021",Ohio,Toledo,"1800 block of Brussels St",1,0,N/A
1964168,"March 28, 2021",Indiana,Indianapolis,"3700 block of Rinehall Dr",1,0,N/A
2011530,"March 28, 2021",California,Bakersfield,"2100 block of Harrison Dr",1,0,N/A
1963869,"March 28, 2021",California,Sacramento,I-5,1,1,N/A
1963853,"March 28, 2021",Louisiana,"New Orleans","Annette St and N Miro St",1,0,N/A
1964610,"March 28, 2021",California,Vallejo,"2400 block of Sacramento St",1,0,N/A
1964603,"March 28, 2021",California,Sacramento,"3500 block of 5th Ave",1,1,N/A
1964070,"March 28, 2021",Oregon,Portland,"SW Barbur Blvd and SW Capital Hwy",1,0,N/A
1964119,"March 28, 2021",California,Lompoc,"100 block of N H and G St",1,0,N/A
1963783,"March 28, 2021","North Carolina",Gastonia,"3601 S New Hope Rd",1,0,N/A
1964158,"March 28, 2021",Georgia,Lawrenceville,"664 Oxford Hall Dr",2,0,N/A
1963890,"March 28, 2021",Texas,Lufkin,"3301 Lotus Ln",1,0,N/A
1963753,"March 28, 2021","South Carolina",Jefferson,"Poplar Knob Ln",1,1,N/A
1964458,"March 28, 2021",Illinois,Maywood,"1200 block of S 16th Ave",1,0,N/A
1963726,"March 28, 2021","North Carolina","Red Springs","266 Hodgin Rd",1,0,N/A
1963703,"March 28, 2021",Tennessee,Jackson,"80 Federal Dr",1,0,N/A
1966149,"March 28, 2021","West Virginia",Albright,N/A,1,0,N/A
1964528,"March 28, 2021",Texas,"San Antonio","300 block of Shelburn Dr",1,0,N/A
1964656,"March 28, 2021",Oklahoma,Norman,"48th St and E Robinson St",1,0,N/A
1964483,"March 28, 2021",Missouri,"Saint Joseph","1800 block of N 2nd St",1,0,N/A
1964074,"March 28, 2021",Illinois,Chicago,"3500 block of W Cortland Ave",1,0,N/A
1963632,"March 28, 2021","District of Columbia",Washington,"2700 block of Bruce Place SE",1,0,N/A
1964077,"March 28, 2021",Illinois,Chicago,"11900 block of S Prairie Ave",1,0,N/A
1963598,"March 28, 2021",Maryland,Essex,"1601 Middleborough Rd",5,1,N/A
1964422,"March 28, 2021",Maryland,Columbia,"8400 Block of Oak Bush Terrace",2,0,N/A
1968480,"March 28, 2021",Texas,"Fort Worth","8900 Randol Mill Rd",1,0,N/A
1963602,"March 28, 2021",Ohio,Middletown,"611 N Verity Pkwy",1,2,N/A
1963994,"March 28, 2021",Texas,Houston,"3354 Dixie Rd",1,2,N/A
1963565,"March 28, 2021",Georgia,Columbus,"3400 block of N Lumpkin Rd",1,0,N/A
1964393,"March 28, 2021",Michigan,Flint,"2600 block of Kellar Ave",1,0,N/A
1963530,"March 28, 2021",Michigan,Detroit,"9600 block of Meyers Rd",1,0,N/A
1965044,"March 28, 2021",Mississippi,Jackson,"Wandering Way",1,0,N/A
1964326,"March 28, 2021",Texas,Robstown,"400 block of W Ave G",1,1,N/A
1965037,"March 28, 2021",Mississippi,Jackson,"Bailey Ave and Mayes St",1,0,N/A
1963461,"March 28, 2021","New Mexico","Las Cruces","1907 W Picacho Ave",1,0,N/A
1963501,"March 28, 2021",Mississippi,Jackson,"2400 block of US-80",1,0,N/A
1995635,"March 28, 2021","South Carolina",Nichols,US-76,1,0,N/A
1964987,"March 28, 2021",Florida,Sorrento,"30700 Wekiva River Rd",2,0,N/A
1964823,"March 28, 2021","North Dakota",Bismarck,"1600 Mapleton Ave",1,1,N/A
2129855,"March 28, 2021",Florida,Largo,"12344 Seminole Blvd",1,0,N/A
1963634,"March 28, 2021","District of Columbia",Washington,"4200 Block of 6th St SE",1,0,N/A
1963720,"March 28, 2021",Louisiana,"New Orleans (Algiers)","6101 Tullis Dr",2,1,N/A
1964133,"March 28, 2021",Florida,Bradenton,"1900 block of Fifth St W",1,0,N/A
1964107,"March 28, 2021",Florida,Miami,"NW 7th Ave and NW 112th St",1,0,N/A
1963735,"March 28, 2021",Texas,Austin,"11105 N I-35 Service Rd",1,0,N/A
1964235,"March 28, 2021",Colorado,Pueblo,"2700 block of E 11th St",1,0,N/A
1963630,"March 28, 2021",Ohio,Columbus,"900 E Weber Rd",1,0,N/A
1964681,"March 28, 2021",Ohio,Cleveland,"3590 block of E 105th St",1,0,N/A
1963779,"March 27, 2021",Oklahoma,"Oklahoma City (Del City)","4700 block of SE 22nd St",2,0,N/A
1964608,"March 27, 2021",California,Salinas,"400 block of Ranier Dr",1,0,N/A
1963312,"March 27, 2021",Oklahoma,"Oklahoma City","201 N Shartel Ave",1,0,N/A
1963197,"March 27, 2021",Louisiana,"New Orleans","3700 block of Blair St",1,0,N/A
1963660,"March 27, 2021",Ohio,"Dayton (Kettering)","2361 S Smithville Rd",1,1,N/A
1963305,"March 27, 2021",Nebraska,Omaha,"N 24th St and Emmet St",2,0,N/A
1963234,"March 27, 2021","New York",Brooklyn,"Milford St and Dumont Ave",1,0,N/A
1963189,"March 27, 2021",Illinois,Harvey,"15200 block of Paulina St",1,0,N/A
1963714,"March 27, 2021",Tennessee,Memphis,"E Dempster Ave and Prospect St",1,0,N/A
2011535,"March 27, 2021",California,Bakersfield,"630 Airport Dr",1,0,N/A
1963709,"March 27, 2021",Arkansas,Carlisle,"South Greenlaw Ave",1,1,N/A
1963144,"March 27, 2021",Tennessee,Clarksville,"1200 block of Eagles View Dr",1,0,N/A
1964557,"March 27, 2021",California,"Los Angeles","Victoria Ave and Slauson Ave",1,0,N/A
1962730,"March 27, 2021",Wisconsin,Milwaukee,"4800 block of W Fairmount Ave",1,0,N/A
1963241,"March 27, 2021","New York",Brooklyn,"390 Georgia Ave",1,0,N/A
1963797,"March 27, 2021",Virginia,Norfolk,"I-264 and I-64",1,1,N/A
1963084,"March 27, 2021",Georgia,Thomson,"2300 block of Poteet St",1,0,N/A
1963585,"March 27, 2021",Illinois,Maywood,"300 block of S 2nd Ave",1,0,N/A
1962851,"March 27, 2021",Pennsylvania,Pittsburgh,"400 block of Linnview Ave",1,0,N/A
1963627,"March 27, 2021",Maryland,"Silver Spring","1100 block of Merrimac Dr",1,1,N/A
1963551,"March 27, 2021",Georgia,Austell,"4414 Austell Rd",1,0,N/A
1963728,"March 27, 2021",Pennsylvania,York,"300 block of W Newton Ave",1,0,N/A
1963818,"March 27, 2021",California,"Long Beach","3710 E Esther St",2,0,N/A
1962987,"March 27, 2021",Florida,"Saint Petersburg","33rd St N and Fairfield Ave",2,0,N/A
1964338,"March 27, 2021",Texas,Corsicana,"1236 N Business Hwy 45",1,0,N/A
1963510,"March 27, 2021",Michigan,Jackson,"1000 E Ganson St",1,1,N/A
1962743,"March 27, 2021",Ohio,Columbus,"Vine St and Kilbourne St",1,1,N/A
1963712,"March 27, 2021",Pennsylvania,"Wilkes Barre","72 Lloyds Ln",1,0,N/A
1964233,"March 27, 2021",Nevada,Sparks,"1550 Vance Way",1,0,N/A
1962864,"March 27, 2021",California,"Los Angeles","5500 block of S Mullen Ave",1,0,N/A
1963387,"March 27, 2021","New Mexico",Albuquerque,"5700 block of Eastern Ave SE",1,3,N/A
1963453,"March 27, 2021","New Mexico",Albuquerque,"1st St SW and Stover Ave SW",1,0,N/A
1963470,"March 27, 2021",Mississippi,Jackson,"100 block of Neatherwood Dr",1,0,N/A
1964243,"March 27, 2021",Massachusetts,Springfield,"Shawmut St and Fern St",1,0,N/A
1963142,"March 27, 2021","District of Columbia",Washington,"1700 block of Gales Pl NE",1,0,N/A
1963802,"March 27, 2021",Michigan,Detroit,"14700 E 8 Mile Rd",1,0,N/A
1963191,"March 27, 2021",Louisiana,"Baton Rouge","376 N Foster Dr",1,1,N/A
1962881,"March 27, 2021",Florida,"Miami (North Miami)","NE 143rd St and NE 14th Ave",2,0,N/A
1974643,"March 27, 2021",Pennsylvania,Philadelphia,"3100 block of N Lee St",1,0,N/A
1980007,"March 27, 2021",Florida,"New Port Richey","Dresden Ln",1,0,N/A
1962985,"March 27, 2021",Florida,Hudson,"Hicks Rd and Akers Ln",1,0,N/A
1963400,"March 27, 2021",Illinois,Chicago,"700 block of E 103rd St",1,1,N/A
1962839,"March 27, 2021",Massachusetts,Cambridge,"105 Pemberton St",1,0,N/A
1964056,"March 27, 2021",Hawaii,Aiea,"Eke pl",1,0,N/A
1963248,"March 27, 2021",Connecticut,Hartford,"175 Enfield St",1,0,N/A
1963116,"March 27, 2021","New Jersey","Beverly (Edgewater Park)","1020 Woodlane Rd",2,0,N/A
1962898,"March 27, 2021",Pennsylvania,Allentown,"200 block of N 4th St",1,0,N/A
1963179,"March 27, 2021",Louisiana,"Baton Rouge","1300 block of N 38th St",1,0,N/A
1963152,"March 27, 2021",Texas,Austin,"6601 Bradley Dr",1,0,N/A
1963231,"March 27, 2021",Arkansas,"Pine Bluff","1500 block of E 42nd Ave",1,0,N/A
1962686,"March 27, 2021",Illinois,"River Grove","Belmont Ave",1,3,N/A
1962194,"March 26, 2021","New York",Monsey,"34 Monsey Blvd",1,1,N/A
1963787,"March 26, 2021",Illinois,"West Frankfort","700 block of S Skelton St",1,0,N/A
1963332,"March 26, 2021",Mississippi,Leland,"600 block of Huddleston St",1,0,N/A
1962527,"March 26, 2021","New York",Brooklyn,"2940 W 21st St",1,0,N/A
1961995,"March 26, 2021",Georgia,"Flowery Branch","5000 block of Apple Grove Rd",2,0,N/A
1963836,"March 26, 2021",California,"Santa Ana","3100 block of W First St",1,0,N/A
1962412,"March 26, 2021","South Carolina","Pawleys Island","Annie Rainey Ln",1,0,N/A
1963070,"March 26, 2021",Virginia,Petersburg,"1400 block of Talley Ave",1,0,N/A
1962521,"March 26, 2021",Kansas,Wichita,"E 13th St N and Oliver Ave",1,0,N/A
1963246,"March 26, 2021",Louisiana,"New Orleans","Delery St and Charters St",1,0,N/A
1985876,"March 26, 2021",Illinois,Elmhurst,"12045 Roosevelt Rd",1,0,N/A
1962905,"March 26, 2021",Virginia,"Virginia Beach","300 block of 19th St",1,0,N/A
1963447,"March 26, 2021",Nevada,Sparks,"1400 block of Sullivan Dr",1,0,N/A
1963090,"March 26, 2021",Kentucky,Murray,"600 block of Fox Rd",1,0,N/A
1962253,"March 26, 2021",Maryland,Baltimore,"1100 block of Washington Blvd",1,1,N/A
1962890,"March 26, 2021",Tennessee,Memphis,"500 block of Arrington Ave",3,2,N/A
1962042,"March 26, 2021",Texas,"Wichita Falls","2300 block of Central Fwy",1,0,N/A
1962711,"March 26, 2021",Indiana,"Fort Wayne","Reed Rd and Vance Ave",1,0,N/A
1964419,"March 26, 2021",Virginia,Halifax,"Clays Mill School Rd",1,0,N/A
1966600,"March 26, 2021",Texas,Amarillo,"3400 block of N Hill St",1,0,N/A
1962007,"March 26, 2021",Texas,"San Antonio","1300 block of Brighton Ave",1,0,N/A
1963548,"March 26, 2021",Georgia,Atlanta,"70 Hamilton E Holmes Dr NW",1,0,N/A
1962072,"March 26, 2021",Florida,Brandon,"1801 Princeton Lakes Dr",1,0,N/A
1962900,"March 26, 2021",Virginia,"Virginia Beach","300 block of 20th St",1,0,N/A
1962699,"March 26, 2021",Pennsylvania,Monroeville,"120 Cambridge Square Dr",1,0,N/A
1962560,"March 26, 2021",Colorado,Gill,"26000 block of Weld Co Rd 70",1,0,N/A
1963080,"March 26, 2021",Georgia,Atlanta,"2790 Alexandria Dr SW",1,0,N/A
1962553,"March 26, 2021",Ohio,Columbus,"2101 Schenley Dr",1,0,N/A
1962887,"March 26, 2021",Texas,Coolidge,"US-84 and Ranch Rd 2838",2,0,N/A
1962401,"March 26, 2021",Alabama,"Birmingham (Tarrant)","1600 block of Hatchet Ave",2,0,N/A
1965011,"March 26, 2021",Florida,"Avon Park","Rally Rd",1,0,N/A
1962435,"March 26, 2021",Kentucky,"Louisville (Shively)","2121 Crums Ln",1,2,N/A
1962213,"March 26, 2021",Virginia,Richmond,"1900 block of Windingridge Dr",1,0,N/A
1962820,"March 26, 2021",Ohio,Columbiana,"300 block of Quincy Ave",1,0,N/A
1963251,"March 26, 2021",Kansas,Topeka,"3100 block of SE Bryant St",1,2,N/A
1962393,"March 26, 2021",Pennsylvania,Philadelphia,"4700 block of Oxford Ave",1,0,N/A
1962724,"March 26, 2021",Indiana,Evansville,"3 Brentwood Dr",1,0,N/A
1961753,"March 26, 2021",Illinois,Chicago,"2515 W 79th St",1,7,N/A
1961779,"March 26, 2021",Massachusetts,Quincy,"Thomas E. Burgin Pkwy and Quincy St",1,0,N/A
1962389,"March 26, 2021",Missouri,"Saint Charles","1020 Dingledine Rd",1,0,N/A
1962190,"March 26, 2021",Illinois,Chicago,"100 block of E 117th St",1,0,N/A
1962490,"March 26, 2021",Missouri,"Saint Louis","4000 block of Hydraulic Ave",1,0,N/A
1962662,"March 26, 2021",Louisiana,"New Orleans","5700 block of Read Blvd",1,0,N/A
1982231,"March 26, 2021",Arkansas,"Saint Joe","Spring Lake Ln and Mc 5019",1,0,N/A
1962618,"March 26, 2021","New Jersey",Newark,"14th Ave and Fairmount Ave",1,1,N/A
1962395,"March 26, 2021",Pennsylvania,Philadelphia,"1500 block of Mckinley St",1,1,N/A
1962075,"March 26, 2021",Tennessee,Knoxville,"1700 block of Dry Gap Pike",1,0,N/A
1962391,"March 25, 2021",Delaware,Seaford,"Danny Dr",1,0,N/A
1961414,"March 25, 2021",Missouri,"Kansas City","6245 Prospect Ave",1,1,N/A
1961584,"March 25, 2021",Missouri,Springfield,"3550 E Evergreen St",1,0,N/A
1961191,"March 25, 2021",Tennessee,Memphis,"2818 Treasure Island W",1,0,N/A
1961123,"March 25, 2021",Texas,Spring,"4900 block of Fox Mill Ln",1,0,N/A
1961593,"March 25, 2021",Pennsylvania,Pittsburgh,"7200 block of Frankstown Ave",1,1,N/A
1962418,"March 25, 2021",Tennessee,Nashville,"Rainwood Ct",1,1,N/A
1961205,"March 25, 2021",Virginia,"King George","3930 James Madison Pkwy",1,2,N/A
1961813,"March 25, 2021",Indiana,Bloomington,"1400 block of N Woodburn Ave",1,0,N/A
1962448,"March 25, 2021","South Carolina","Myrtle Beach","1213 3rd Ave S",1,0,N/A
1966074,"March 25, 2021",Tennessee,Memphis,"S Mendenhall Rd",1,0,N/A
1961379,"March 25, 2021",Virginia,Woodbridge,"3081 Golansky Blvd",1,0,N/A
1961590,"March 25, 2021",Oklahoma,"Oklahoma City","4209 SE 53rd St",1,0,N/A
1960970,"March 25, 2021",Maryland,Baltimore,"50 block of S Carey St",1,1,N/A
1961370,"March 25, 2021",Texas,Henderson,"300 Block of Summer St",1,0,N/A
1960951,"March 25, 2021",Indiana,"Indianapolis (Lawrence)","7290 Pendleton Pike",1,1,N/A
1962200,"March 25, 2021",Maryland,"Glen Burnie","300 block of Gatewater Ct",1,0,N/A
1961342,"March 25, 2021","North Carolina",Lumberton,I-95,1,0,N/A
1961393,"March 25, 2021",Illinois,Chicago,"4555 S Western Blvd",1,2,N/A
1963928,"March 25, 2021",Texas,Cleveland,"18500 block of Solomon St",1,0,N/A
1962148,"March 25, 2021",Georgia,Atlanta,"490 Fairburn Rd SW",1,0,N/A
1961255,"March 25, 2021","South Carolina","Myrtle Beach","1201 S Ocean Blvd",1,1,N/A
